customer_id,signup_date,customer_name,email,region,tier,customer_segment,acquisition_channel,churn_status,churn_date
CUST-013116,2023-10-07,Customer 13116,client_13116@example.com,Tier 1 - West,Tier 1,Consumer,Email Marketing,False,
CUST-013117,2024-02-18,Customer 13117,client_13117@example.com,Tier 1 - South,Tier 1,Consumer,Affiliate,False,
CUST-013118,2023-07-14,Customer 13118,client_13118@example.com,Tier 1 - South,Tier 1,VIP Enterprise,Affiliate,False,
CUST-013119,2024-07-22,Customer 13119,client_13119@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-013120,2024-08-11,Customer 13120,client_13120@example.com,East,Tier 1,Consumer,Paid Social,False,
CUST-013121,2023-02-03,Customer 13121,client_13121@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-013122,2023-06-28,Customer 13122,client_13122@example.com,Tier 1 - West,Tier 1,VIP Enterprise,Paid Social,False,
CUST-013123,2024-04-17,Customer 13123,client_13123@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-013124,2023-06-05,Customer 13124,client_13124@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-013125,2023-11-13,Customer 13125,client_13125@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-013126,2023-10-28,Customer 13126,client_13126@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-013127,2023-08-21,Customer 13127,client_13127@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-013128,2024-06-22,Customer 13128,client_13128@example.com,East,Tier 1,SMB,Paid Search,False,
CUST-013129,2023-07-17,Customer 13129,client_13129@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-013130,2024-06-23,Customer 13130,client_13130@example.com,Tier 2 - Central,Tier 2,Consumer,Affiliate,True,2024-12-06
CUST-013131,2023-05-13,Customer 13131,client_13131@example.com,Tier 2 - Central,Tier 2,Consumer,Email Marketing,False,
CUST-013132,2023-07-06,Customer 13132,client_13132@example.com,Tier 2 - Central,Tier 2,Consumer,Email Marketing,False,
CUST-013133,2023-01-29,Customer 13133,client_13133@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-013134,2024-04-22,Customer 13134,client_13134@example.com,East,Tier 1,Consumer,Organic Search,False,
CUST-013135,2023-06-28,Customer 13135,client_13135@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-013136,2023-09-13,Customer 13136,client_13136@example.com,Tier 1 - West,Tier 1,SMB,Organic Search,False,
CUST-013137,2024-05-27,Customer 13137,client_13137@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-013138,2023-05-09,Customer 13138,client_13138@example.com,Tier 2 - North,Tier 2,SMB,Organic Search,False,
CUST-013139,2023-10-05,Customer 13139,client_13139@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-013140,2024-06-27,Customer 13140,client_13140@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-013141,2023-04-27,Customer 13141,client_13141@example.com,East,Tier 1,SMB,Paid Search,False,
CUST-013142,2023-02-10,Customer 13142,client_13142@example.com,Tier 2 - North,Tier 2,VIP Enterprise,Email Marketing,False,
CUST-013143,2023-03-08,Customer 13143,client_13143@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-013144,2023-12-20,Customer 13144,client_13144@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-013145,2023-10-10,Customer 13145,client_13145@example.com,Tier 1 - West,Tier 1,VIP Enterprise,Paid Social,False,
CUST-013146,2024-04-02,Customer 13146,client_13146@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-013147,2023-07-29,Customer 13147,client_13147@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-013148,2024-04-11,Customer 13148,client_13148@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-013149,2023-09-21,Customer 13149,client_13149@example.com,Tier 2 - North,Tier 2,Consumer,Affiliate,False,
CUST-013150,2024-06-08,Customer 13150,client_13150@example.com,Tier 2 - Central,Tier 2,Consumer,Affiliate,False,
CUST-013151,2023-03-08,Customer 13151,client_13151@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-013152,2023-10-19,Customer 13152,client_13152@example.com,East,Tier 1,VIP Enterprise,Affiliate,False,
CUST-013153,2024-03-02,Customer 13153,client_13153@example.com,Tier 2 - Central,Tier 2,SMB,Paid Social,False,
CUST-013154,2023-08-31,Customer 13154,client_13154@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-013155,2024-04-08,Customer 13155,client_13155@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-013156,2023-03-02,Customer 13156,client_13156@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-013157,2024-01-02,Customer 13157,client_13157@example.com,East,Tier 1,Consumer,Organic Search,False,
CUST-013158,2023-05-31,Customer 13158,client_13158@example.com,East,Tier 1,Consumer,Paid Social,True,2023-07-31
CUST-013159,2023-06-23,Customer 13159,client_13159@example.com,Tier 2 - North,Tier 2,SMB,Paid Social,False,
CUST-013160,2023-02-04,Customer 13160,client_13160@example.com,Tier 2 - Central,Tier 2,Consumer,Affiliate,False,
CUST-013161,2023-06-08,Customer 13161,client_13161@example.com,Tier 1 - South,Tier 1,Consumer,Email Marketing,False,
CUST-013162,2023-02-25,Customer 13162,client_13162@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-013163,2024-02-24,Customer 13163,client_13163@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-013164,2024-02-17,Customer 13164,client_13164@example.com,Tier 1 - West,Tier 1,Consumer,Affiliate,False,
CUST-013165,2024-07-02,Customer 13165,client_13165@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-013166,2023-05-01,Customer 13166,client_13166@example.com,Tier 2 - North,Tier 2,SMB,Paid Search,False,
CUST-013167,2023-07-09,Customer 13167,client_13167@example.com,Tier 2 - North,Tier 2,Consumer,Affiliate,False,
CUST-013168,2023-03-23,Customer 13168,client_13168@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-013169,2023-04-07,Customer 13169,client_13169@example.com,Tier 1 - South,Tier 1,VIP Enterprise,Affiliate,False,
CUST-013170,2023-10-17,Customer 13170,client_13170@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-013171,2024-05-15,Customer 13171,client_13171@example.com,Tier 2 - North,Tier 2,SMB,Email Marketing,False,
CUST-013172,2023-09-13,Customer 13172,client_13172@example.com,Tier 1 - West,Tier 1,VIP Enterprise,Organic Search,False,
CUST-013173,2023-05-30,Customer 13173,client_13173@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-013174,2024-05-26,Customer 13174,client_13174@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-013175,2023-10-08,Customer 13175,client_13175@example.com,East,Tier 1,Consumer,Organic Search,False,
CUST-013176,2024-03-24,Customer 13176,client_13176@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-013177,2023-05-04,Customer 13177,client_13177@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-013178,2023-10-18,Customer 13178,client_13178@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-013179,2023-09-27,Customer 13179,client_13179@example.com,Tier 2 - Central,Tier 2,SMB,Organic Search,False,
CUST-013180,2023-10-17,Customer 13180,client_13180@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-013181,2024-08-09,Customer 13181,client_13181@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-013182,2024-01-03,Customer 13182,client_13182@example.com,Tier 1 - West,Tier 1,Consumer,Affiliate,False,
CUST-013183,2023-12-07,Customer 13183,client_13183@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-013184,2024-06-07,Customer 13184,client_13184@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-013185,2023-07-07,Customer 13185,client_13185@example.com,Tier 2 - North,Tier 2,SMB,Paid Search,False,
CUST-013186,2024-01-25,Customer 13186,client_13186@example.com,East,Tier 1,Consumer,Paid Social,False,
CUST-013187,2024-01-15,Customer 13187,client_13187@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-013188,2023-03-09,Customer 13188,client_13188@example.com,Tier 2 - North,Tier 2,SMB,Organic Search,False,
CUST-013189,2024-06-30,Customer 13189,client_13189@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-013190,2023-12-25,Customer 13190,client_13190@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-013191,2023-01-02,Customer 13191,client_13191@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-013192,2023-04-15,Customer 13192,client_13192@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-013193,2023-03-12,Customer 13193,client_13193@example.com,Tier 1 - West,Tier 1,SMB,Paid Search,False,
CUST-013194,2023-05-14,Customer 13194,client_13194@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,True,2023-10-06
CUST-013195,2023-05-02,Customer 13195,client_13195@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,False,
CUST-013196,2024-02-04,Customer 13196,client_13196@example.com,Tier 2 - North,Tier 2,SMB,Paid Social,False,
CUST-013197,2024-03-25,Customer 13197,client_13197@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-013198,2024-03-22,Customer 13198,client_13198@example.com,Tier 2 - Central,Tier 2,VIP Enterprise,Paid Social,False,
CUST-013199,2023-11-08,Customer 13199,client_13199@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-013200,2024-07-08,Customer 13200,client_13200@example.com,Tier 1 - South,Tier 1,SMB,Paid Search,False,
CUST-013201,2024-03-29,Customer 13201,client_13201@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-013202,2024-01-21,Customer 13202,client_13202@example.com,Tier 1 - South,Tier 1,SMB,Paid Social,False,
CUST-013203,2024-01-31,Customer 13203,client_13203@example.com,Tier 1 - West,Tier 1,VIP Enterprise,Paid Search,False,
CUST-013204,2024-06-29,Customer 13204,client_13204@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-013205,2023-06-13,Customer 13205,client_13205@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-013206,2023-06-11,Customer 13206,client_13206@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-013207,2023-12-22,Customer 13207,client_13207@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-013208,2023-03-11,Customer 13208,client_13208@example.com,Tier 2 - North,Tier 2,VIP Enterprise,Paid Search,False,
CUST-013209,2023-07-30,Customer 13209,client_13209@example.com,Tier 2 - North,Tier 2,SMB,Paid Search,False,
CUST-013210,2023-06-16,Customer 13210,client_13210@example.com,Tier 1 - South,Tier 1,VIP Enterprise,Paid Social,False,
CUST-013211,2024-02-13,Customer 13211,client_13211@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-013212,2023-04-16,Customer 13212,client_13212@example.com,Tier 2 - Central,Tier 2,SMB,Affiliate,False,
CUST-013213,2023-04-15,Customer 13213,client_13213@example.com,East,Tier 1,Consumer,Paid Social,False,
CUST-013214,2024-06-30,Customer 13214,client_13214@example.com,Tier 1 - South,Tier 1,SMB,Organic Search,False,
CUST-013215,2023-03-26,Customer 13215,client_13215@example.com,Tier 2 - North,Tier 2,SMB,Paid Social,False,
CUST-013216,2024-04-03,Customer 13216,client_13216@example.com,Tier 2 - North,Tier 2,Consumer,Email Marketing,False,
CUST-013217,2024-06-12,Customer 13217,client_13217@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-013218,2024-04-30,Customer 13218,client_13218@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,False,
CUST-013219,2023-06-05,Customer 13219,client_13219@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-013220,2024-01-12,Customer 13220,client_13220@example.com,Tier 1 - South,Tier 1,Consumer,Affiliate,False,
CUST-013221,2023-02-05,Customer 13221,client_13221@example.com,Tier 2 - Central,Tier 2,SMB,Paid Social,False,
CUST-013222,2024-02-29,Customer 13222,client_13222@example.com,Tier 2 - Central,Tier 2,SMB,Paid Social,False,
CUST-013223,2024-07-21,Customer 13223,client_13223@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-013224,2023-09-09,Customer 13224,client_13224@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-013225,2024-02-27,Customer 13225,client_13225@example.com,Tier 1 - South,Tier 1,SMB,Paid Social,False,
CUST-013226,2023-09-16,Customer 13226,client_13226@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-013227,2023-04-21,Customer 13227,client_13227@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-013228,2024-01-30,Customer 13228,client_13228@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,True,2024-05-21
CUST-013229,2023-06-04,Customer 13229,client_13229@example.com,Tier 2 - North,Tier 2,SMB,Organic Search,False,
CUST-013230,2023-01-13,Customer 13230,client_13230@example.com,Tier 2 - Central,Tier 2,SMB,Organic Search,False,
CUST-013231,2023-09-24,Customer 13231,client_13231@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-013232,2023-06-08,Customer 13232,client_13232@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-013233,2024-01-09,Customer 13233,client_13233@example.com,Tier 1 - South,Tier 1,VIP Enterprise,Email Marketing,False,
CUST-013234,2024-02-22,Customer 13234,client_13234@example.com,Tier 2 - Central,Tier 2,Consumer,Affiliate,False,
CUST-013235,2023-01-08,Customer 13235,client_13235@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,False,
CUST-013236,2023-12-21,Customer 13236,client_13236@example.com,East,Tier 1,Consumer,Organic Search,True,2024-05-14
CUST-013237,2023-10-12,Customer 13237,client_13237@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-013238,2024-04-05,Customer 13238,client_13238@example.com,Tier 2 - Central,Tier 2,SMB,Paid Social,False,
CUST-013239,2023-08-08,Customer 13239,client_13239@example.com,Tier 1 - West,Tier 1,SMB,Organic Search,False,
CUST-013240,2023-07-19,Customer 13240,client_13240@example.com,Tier 2 - North,Tier 2,SMB,Paid Search,False,
CUST-013241,2023-06-04,Customer 13241,client_13241@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,True,2023-11-06
CUST-013242,2023-07-26,Customer 13242,client_13242@example.com,Tier 2 - North,Tier 2,Consumer,Email Marketing,False,
CUST-013243,2024-07-12,Customer 13243,client_13243@example.com,Tier 1 - South,Tier 1,SMB,Paid Social,False,
CUST-013244,2024-08-21,Customer 13244,client_13244@example.com,Tier 2 - North,Tier 2,SMB,Paid Social,False,
CUST-013245,2023-07-15,Customer 13245,client_13245@example.com,Tier 1 - South,Tier 1,SMB,Paid Social,False,
CUST-013246,2023-03-21,Customer 13246,client_13246@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-013247,2024-06-03,Customer 13247,client_13247@example.com,Tier 1 - South,Tier 1,Consumer,Affiliate,False,
CUST-013248,2024-04-20,Customer 13248,client_13248@example.com,Tier 2 - Central,Tier 2,Consumer,Email Marketing,False,
CUST-013249,2023-04-05,Customer 13249,client_13249@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-013250,2023-05-13,Customer 13250,client_13250@example.com,Tier 1 - West,Tier 1,Consumer,Email Marketing,False,
CUST-013251,2023-02-23,Customer 13251,client_13251@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-013252,2023-10-07,Customer 13252,client_13252@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,False,
CUST-013253,2023-09-08,Customer 13253,client_13253@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-013254,2023-07-21,Customer 13254,client_13254@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-013255,2023-08-24,Customer 13255,client_13255@example.com,Tier 1 - South,Tier 1,Consumer,Email Marketing,False,
CUST-013256,2023-06-15,Customer 13256,client_13256@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-013257,2023-12-14,Customer 13257,client_13257@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-013258,2023-01-13,Customer 13258,client_13258@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-013259,2024-05-14,Customer 13259,client_13259@example.com,Tier 1 - South,Tier 1,SMB,Affiliate,False,
CUST-013260,2024-04-18,Customer 13260,client_13260@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,True,2024-07-17
CUST-013261,2023-10-12,Customer 13261,client_13261@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-013262,2023-02-15,Customer 13262,client_13262@example.com,East,Tier 1,Consumer,Email Marketing,False,
CUST-013263,2023-04-22,Customer 13263,client_13263@example.com,Tier 2 - North,Tier 2,SMB,Organic Search,False,
CUST-013264,2024-03-08,Customer 13264,client_13264@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-013265,2024-08-09,Customer 13265,client_13265@example.com,Tier 2 - Central,Tier 2,VIP Enterprise,Paid Social,False,
CUST-013266,2023-02-11,Customer 13266,client_13266@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-013267,2023-01-12,Customer 13267,client_13267@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-013268,2024-05-19,Customer 13268,client_13268@example.com,Tier 2 - North,Tier 2,SMB,Organic Search,False,
CUST-013269,2024-04-03,Customer 13269,client_13269@example.com,Tier 1 - West,Tier 1,SMB,Organic Search,True,2024-06-08
CUST-013270,2023-03-13,Customer 13270,client_13270@example.com,East,Tier 1,Consumer,Affiliate,False,
CUST-013271,2023-11-22,Customer 13271,client_13271@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-013272,2023-09-13,Customer 13272,client_13272@example.com,Tier 1 - West,Tier 1,Consumer,Affiliate,False,
CUST-013273,2024-06-03,Customer 13273,client_13273@example.com,Tier 2 - North,Tier 2,SMB,Paid Search,False,
CUST-013274,2024-02-19,Customer 13274,client_13274@example.com,Tier 1 - South,Tier 1,Consumer,Affiliate,True,2024-06-18
CUST-013275,2023-03-23,Customer 13275,client_13275@example.com,Tier 2 - North,Tier 2,VIP Enterprise,Organic Search,False,
CUST-013276,2023-09-16,Customer 13276,client_13276@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-013277,2023-09-20,Customer 13277,client_13277@example.com,Tier 1 - South,Tier 1,SMB,Paid Social,False,
CUST-013278,2024-06-04,Customer 13278,client_13278@example.com,East,Tier 1,Consumer,Email Marketing,False,
CUST-013279,2023-07-24,Customer 13279,client_13279@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-013280,2023-10-20,Customer 13280,client_13280@example.com,Tier 2 - North,Tier 2,Consumer,Affiliate,False,
CUST-013281,2023-08-06,Customer 13281,client_13281@example.com,Tier 1 - West,Tier 1,SMB,Organic Search,False,
CUST-013282,2024-08-20,Customer 13282,client_13282@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-013283,2023-03-15,Customer 13283,client_13283@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-013284,2023-06-22,Customer 13284,client_13284@example.com,Tier 1 - South,Tier 1,SMB,Affiliate,False,
CUST-013285,2023-09-13,Customer 13285,client_13285@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-013286,2024-08-01,Customer 13286,client_13286@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,False,
CUST-013287,2023-07-06,Customer 13287,client_13287@example.com,Tier 2 - North,Tier 2,SMB,Organic Search,False,
CUST-013288,2024-05-08,Customer 13288,client_13288@example.com,Tier 2 - Central,Tier 2,SMB,Email Marketing,False,
CUST-013289,2023-07-24,Customer 13289,client_13289@example.com,Tier 2 - Central,Tier 2,VIP Enterprise,Paid Search,False,
CUST-013290,2024-04-24,Customer 13290,client_13290@example.com,Tier 1 - West,Tier 1,Consumer,Email Marketing,False,
CUST-013291,2023-07-14,Customer 13291,client_13291@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-013292,2024-01-03,Customer 13292,client_13292@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-013293,2024-04-09,Customer 13293,client_13293@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-013294,2023-04-30,Customer 13294,client_13294@example.com,East,Tier 1,SMB,Paid Social,False,
CUST-013295,2023-12-13,Customer 13295,client_13295@example.com,Tier 2 - North,Tier 2,Consumer,Email Marketing,False,
CUST-013296,2023-10-31,Customer 13296,client_13296@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-013297,2024-07-15,Customer 13297,client_13297@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-013298,2023-03-28,Customer 13298,client_13298@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-013299,2023-02-11,Customer 13299,client_13299@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-013300,2023-01-07,Customer 13300,client_13300@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-013301,2023-06-16,Customer 13301,client_13301@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,True,2023-09-01
CUST-013302,2023-06-13,Customer 13302,client_13302@example.com,Tier 1 - West,Tier 1,SMB,Paid Search,False,
CUST-013303,2023-06-10,Customer 13303,client_13303@example.com,Tier 2 - North,Tier 2,Consumer,Email Marketing,False,
CUST-013304,2023-02-19,Customer 13304,client_13304@example.com,East,Tier 1,Consumer,Organic Search,False,
CUST-013305,2023-01-21,Customer 13305,client_13305@example.com,Tier 2 - North,Tier 2,SMB,Affiliate,False,
CUST-013306,2024-06-24,Customer 13306,client_13306@example.com,Tier 1 - South,Tier 1,Consumer,Affiliate,False,
CUST-013307,2024-03-29,Customer 13307,client_13307@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-013308,2023-11-01,Customer 13308,client_13308@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-013309,2023-04-29,Customer 13309,client_13309@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-013310,2023-12-16,Customer 13310,client_13310@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-013311,2024-04-26,Customer 13311,client_13311@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-013312,2023-06-26,Customer 13312,client_13312@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-013313,2023-08-07,Customer 13313,client_13313@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-013314,2024-02-16,Customer 13314,client_13314@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,True,2024-06-12
CUST-013315,2024-05-04,Customer 13315,client_13315@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-013316,2023-03-19,Customer 13316,client_13316@example.com,East,Tier 1,SMB,Affiliate,False,
CUST-013317,2024-06-11,Customer 13317,client_13317@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-013318,2023-01-15,Customer 13318,client_13318@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-013319,2023-06-29,Customer 13319,client_13319@example.com,Tier 1 - West,Tier 1,Consumer,Affiliate,False,
CUST-013320,2023-05-05,Customer 13320,client_13320@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-013321,2024-02-20,Customer 13321,client_13321@example.com,Tier 1 - South,Tier 1,Consumer,Email Marketing,False,
CUST-013322,2023-02-08,Customer 13322,client_13322@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-013323,2024-05-17,Customer 13323,client_13323@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-013324,2023-04-05,Customer 13324,client_13324@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,True,2023-08-26
CUST-013325,2024-02-22,Customer 13325,client_13325@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-013326,2024-07-17,Customer 13326,client_13326@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-013327,2023-04-13,Customer 13327,client_13327@example.com,Tier 1 - South,Tier 1,SMB,Organic Search,False,
CUST-013328,2023-07-23,Customer 13328,client_13328@example.com,East,Tier 1,Consumer,Affiliate,False,
CUST-013329,2023-05-27,Customer 13329,client_13329@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-013330,2023-10-16,Customer 13330,client_13330@example.com,Tier 2 - North,Tier 2,SMB,Affiliate,False,
CUST-013331,2023-12-31,Customer 13331,client_13331@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-013332,2024-06-25,Customer 13332,client_13332@example.com,Tier 1 - West,Tier 1,Consumer,Email Marketing,True,2024-12-18
CUST-013333,2023-03-15,Customer 13333,client_13333@example.com,Tier 1 - West,Tier 1,Consumer,Affiliate,False,
CUST-013334,2023-10-08,Customer 13334,client_13334@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-013335,2023-01-03,Customer 13335,client_13335@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-013336,2023-05-28,Customer 13336,client_13336@example.com,Tier 1 - West,Tier 1,SMB,Paid Search,False,
CUST-013337,2023-08-24,Customer 13337,client_13337@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-013338,2024-06-30,Customer 13338,client_13338@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-013339,2024-03-20,Customer 13339,client_13339@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-013340,2023-04-28,Customer 13340,client_13340@example.com,Tier 1 - West,Tier 1,Consumer,Affiliate,False,
CUST-013341,2024-01-31,Customer 13341,client_13341@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-013342,2024-04-18,Customer 13342,client_13342@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-013343,2024-05-10,Customer 13343,client_13343@example.com,Tier 2 - North,Tier 2,SMB,Paid Search,False,
CUST-013344,2024-03-28,Customer 13344,client_13344@example.com,Tier 2 - North,Tier 2,SMB,Paid Social,False,
CUST-013345,2023-06-14,Customer 13345,client_13345@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-013346,2023-10-01,Customer 13346,client_13346@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-013347,2023-10-29,Customer 13347,client_13347@example.com,East,Tier 1,Consumer,Email Marketing,False,
CUST-013348,2024-07-02,Customer 13348,client_13348@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-013349,2023-02-24,Customer 13349,client_13349@example.com,Tier 2 - North,Tier 2,SMB,Organic Search,False,
CUST-013350,2023-12-04,Customer 13350,client_13350@example.com,Tier 2 - North,Tier 2,SMB,Paid Social,False,
CUST-013351,2024-05-22,Customer 13351,client_13351@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-013352,2023-02-04,Customer 13352,client_13352@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,False,
